vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,end_time
21,0,1718787434000,2024-06-19,2025-11-09 16:57:15.186696005,A0003,123.15274293979117,32.34514469247892,40.5,13.0,0,14,0,1,
28,0,1718615644000,2024-06-17,2025-11-09 17:14:15.898319241,A0003,123.15232342048401,32.345119584454466,0.0,0.0,0,14,1,1,
28,0,1718615654000,2024-06-17,2025-11-09 17:14:18.092766448,A0003,123.15274293979117,32.34514469247892,26.6,11.0,0,14,1,1,
28,0,1718788707000,2024-06-19,2025-11-09 17:18:37.486318717,A0003,123.15274293979117,32.34514469247892,15.3,29.0,0,14,1,1,
28,0,1718788707000,2024-06-19,2025-11-09 17:18:37.486318717,A0003,123.15274293979117,32.34514469247892,15.3,29.0,0,14,1,1,
30,0,1718789362000,2024-06-19,2025-11-09 17:29:58.101190005,A0003,123.15232342048401,32.345119584454466,5.5,0.0,101,14,1,1,
30,0,1718789362000,2024-06-19,2025-11-09 17:29:58.101190005,A0003,123.15232342048401,32.345119584454466,5.5,0.0,101,14,1,1,
31,0,1718788858000,2024-06-19,2025-11-09 17:21:06.491795113,A0003,123.15274293979117,32.34514469247892,58.4,0.0,0,14,1,0,
31,0,1718788858000,2024-06-19,2025-11-09 17:21:06.491795113,A0003,123.15274293979117,32.34514469247892,58.4,0.0,0,14,1,0,
32,0,1718788332000,2024-06-19,2025-11-09 17:12:17.352476512,A0003,123.15274293979117,32.34514469247892,39.0,25.0,0,14,0,1,
32,0,1718788332000,2024-06-19,2025-11-09 17:12:17.352476512,A0003,123.15274293979117,32.34514469247892,39.0,25.0,0,14,0,1,
33,0,1718786903000,2024-06-19,2025-11-09 16:48:28.258369619,A0003,123.15274293979117,32.34514469247892,25.0,23.0,0,14,0,1,
33,0,1718786903000,2024-06-19,2025-11-09 16:48:28.258369619,A0003,123.15274293979117,32.34514469247892,25.0,23.0,0,14,0,1,
33,1,1718787923000,2024-06-19,2025-11-09 17:05:41.824500982,A0003,123.15274293979117,32.34514469247892,0.0,10.0,0,14,0,1,
33,1,1718787923000,2024-06-19,2025-11-09 17:05:41.824500982,A0003,123.15274293979117,32.34514469247892,0.0,10.0,0,14,0,1,
36,0,1718787529000,2024-06-19,2025-11-09 16:59:01.178462585,A0003,123.15274293979117,32.34514469247892,0.0,12.0,0,14,0,1,
36,0,1718787529000,2024-06-19,2025-11-09 16:59:01.178462585,A0003,123.15274293979117,32.34514469247892,0.0,12.0,0,14,0,1,
36,2,1718788700000,2024-06-19,2025-11-09 17:18:27.745284837,A0003,123.15274293979117,32.34514469247892,0.0,0.0,45,14,1,0,
36,2,1718788700000,2024-06-19,2025-11-09 17:18:27.745284837,A0003,123.15274293979117,32.34514469247892,0.0,0.0,45,14,1,0,
39,0,1718614469000,2024-06-17,2025-11-09 16:54:35.453346264,A0003,123.15274293979117,32.34514469247892,15.0,49.0,0,14,0,1,
39,0,1718614469000,2024-06-17,2025-11-09 16:54:35.453346264,A0003,123.15274293979117,32.34514469247892,15.0,49.0,0,14,0,1,
39,0,1718787794000,2024-06-19,17:03:14,A0003,123.152603,32.345119999999994,31.7,24.0,0,14,0,1,
39,0,1718960080000,2024-06-21,2025-11-09 16:54:48.818683325,A0003,123.15274293979117,32.34514469247892,23.9,13.0,0,14,0,1,
39,0,1718960080000,2024-06-21,2025-11-09 16:54:48.818683325,A0003,123.15274293979117,32.34514469247892,23.9,13.0,0,14,0,1,
41,0,1718789080000,2024-06-19,2025-11-09 17:24:45.665138039,A0003,123.15274293979117,32.34514469247892,2.0,7.0,0,14,0,1,
41,0,1718789080000,2024-06-19,2025-11-09 17:24:45.665138039,A0003,123.15274293979117,32.34514469247892,2.0,7.0,0,14,0,1,
43,0,1718614878000,2024-06-17,2025-11-09 17:01:22.422629952,A0003,123.15274293979117,32.34514469247892,28.9,10.0,0,14,1,1,
43,0,1718614878000,2024-06-17,2025-11-09 17:01:22.422629952,A0003,123.15274293979117,32.34514469247892,28.9,10.0,0,14,1,1,
43,0,1718701783000,2024-06-18,2025-11-09 17:09:51.168629949,A0003,123.15274293979117,32.34514469247892,18.9,18.0,0,14,1,1,
43,0,1718701783000,2024-06-18,2025-11-09 17:09:51.168629949,A0003,123.15274293979117,32.34514469247892,18.9,18.0,0,14,1,1,
43,0,1718787541000,2024-06-19,2025-11-09 16:59:12.563886922,A0003,123.15274293979117,32.34514469247892,17.1,14.0,0,14,1,1,
43,0,1718787541000,2024-06-19,2025-11-09 16:59:12.563886922,A0003,123.15274293979117,32.34514469247892,17.1,14.0,0,14,1,1,
43,0,1718873672000,2024-06-20,2025-11-09 16:54:36.755318742,A0003,123.15274293979117,32.34514469247892,32.2,25.0,0,14,1,1,
43,0,1718873672000,2024-06-20,2025-11-09 16:54:36.755318742,A0003,123.15274293979117,32.34514469247892,32.2,25.0,0,14,1,1,
44,0,1718789096000,2024-06-19,2025-11-09 17:24:58.326102207,A0003,123.15274293979117,32.34514469247892,18.2,28.0,0,14,1,1,
44,0,1718789096000,2024-06-19,2025-11-09 17:24:58.326102207,A0003,123.15274293979117,32.34514469247892,18.2,28.0,0,14,1,1,
46,0,1718785977000,2024-06-19,2025-11-09 16:33:04.762176863,A0003,123.15274293979117,32.34514469247892,18.8,16.0,0,14,0,1,
46,0,1718785977000,2024-06-19,2025-11-09 16:33:04.762176863,A0003,123.15274293979117,32.34514469247892,18.8,16.0,0,14,0,1,
52,0,1718786750000,2024-06-19,2025-11-09 16:45:58.399628297,A0003,123.15274293979117,32.34514469247892,0.0,30.0,10,14,1,1,
52,0,1718786760000,2024-06-19,2025-11-09 16:46:03.883669505,A0003,123.15232342048401,32.345119584454466,36.9,23.0,0,14,0,1,
56,0,1718786993000,2024-06-19,2025-11-09 16:50:03,A0003,123.152885,32.345239500000005,0.8,4.5,12,14,1,0,16:50:03
56,0,1718786993000,2024-06-19,2025-11-09 16:50:04.540299949,A0003,123.15274293979117,32.34514469247892,0.8,4.5,12,14,1,0,16:50:03
57,0,1718788442000,2024-06-19,2025-11-09 17:14:06.513616462,A0003,123.15274293979117,32.34514469247892,9.7,48.0,0,14,0,1,
57,0,1718788442000,2024-06-19,2025-11-09 17:14:06.513616462,A0003,123.15274293979117,32.34514469247892,9.7,48.0,0,14,0,1,
59,0,1718613825000,2024-06-17,2025-11-09 16:43:46.096299370,A0003,123.15274293979117,32.34514469247892,31.9,25.0,0,14,0,1,
59,0,1718613825000,2024-06-17,2025-11-09 16:43:46.096299370,A0003,123.15274293979117,32.34514469247892,31.9,25.0,0,14,0,1,
65,0,1718786649000,2024-06-19,2025-11-09 16:44:13.498629317,A0003,123.15232342048401,32.345119584454466,38.1,0.0,0,14,0,0,
65,0,1718786654000,2024-06-19,2025-11-09 16:44:17.049685131,A0003,123.15274293979117,32.34514469247892,41.9,0.0,0,14,0,0,
65,0,1718961507000,2024-06-21,2025-11-09 17:18:30.829437691,A0003,123.15232342048401,32.345119584454466,24.8,25.0,0,14,0,1,
65,0,1718961512000,2024-06-21,2025-11-09 17:18:34.933624718,A0003,123.15274293979117,32.34514469247892,32.5,12.0,0,14,0,1,
66,0,1718787204000,2024-06-19,2025-11-09 16:54:24,A0003,123.152227,32.345079,0.1857142857142857,8.857142857142858,16,14,1,1,16:54:24
66,0,1718787204000,2024-06-19,2025-11-09 16:54:29.116536166,A0003,123.15274293979117,32.34514469247892,0.1857142857142857,8.857142857142858,16,14,1,1,16:54:24
68,0,1718616570000,2024-06-17,2025-11-09 17:29:31.115616952,A0003,123.15274293979117,32.34514469247892,16.5,0.0,0,14,0,0,
68,0,1718616580000,2024-06-17,2025-11-09 17:29:41.833415360,A0003,123.15232342048401,32.345119584454466,18.0,11.0,0,14,0,1,
68,0,1718702441000,2024-06-18,2025-11-09 17:20:44.304324434,A0003,123.15274293979117,32.34514469247892,6.5,0.0,33,14,1,0,
68,0,1718702451000,2024-06-18,2025-11-09 17:20:51.681996290,A0003,123.15232342048401,32.345119584454466,37.0,48.0,0,14,0,1,
68,0,1718789239000,2024-06-19,2025-11-09 17:27:20.019963439,A0003,123.15274293979117,32.34514469247892,26.0,19.0,0,14,0,1,
68,0,1718789239000,2024-06-19,2025-11-09 17:27:20.019963439,A0003,123.15274293979117,32.34514469247892,26.0,19.0,0,14,0,1,
68,0,1718875512000,2024-06-20,2025-11-09 17:25:12.866674433,A0003,123.15274293979117,32.34514469247892,30.5,0.0,0,14,0,0,
68,0,1718875512000,2024-06-20,2025-11-09 17:25:12.866674433,A0003,123.15274293979117,32.34514469247892,30.5,0.0,0,14,0,0,
69,0,1718616232000,2024-06-17,2025-11-09 17:24:42,A0003,123.15218550000002,32.34507983333333,0.0,0.0,101,14,1,0,17:24:42
69,0,1718616232000,2024-06-17,2025-11-09 17:24:49.550846187,A0003,123.15274293979117,32.34514469247892,0.0,0.0,101,14,1,0,17:24:42
69,0,1718702835000,2024-06-18,2025-11-09 17:27:21.663645353,A0003,123.15274293979117,32.34514469247892,27.9,9.0,0,14,0,1,
69,0,1718702835000,2024-06-18,2025-11-09 17:27:21.663645353,A0003,123.15274293979117,32.34514469247892,27.9,9.0,0,14,0,1,
69,0,1718788964000,2024-06-19,2025-11-09 17:22:53.417491098,A0003,123.15232342048401,32.345119584454466,50.1,13.0,0,14,0,0,
69,0,1718788974000,2024-06-19,2025-11-09 17:22:57.270284358,A0003,123.15274293979117,32.34514469247892,41.5,13.0,0,14,0,0,
69,0,1718961758000,2024-06-21,2025-11-09 17:22:47.484719387,A0003,123.15274293979117,32.34514469247892,12.9,21.0,0,14,0,1,
69,0,1718961758000,2024-06-21,2025-11-09 17:22:47.484719387,A0003,123.15274293979117,32.34514469247892,12.9,21.0,0,14,0,1,
71,1,1718787796000,2024-06-19,17:03:16,A0003,123.152322,32.345142,51.0,25.0,0,14,1,1,
71,0,1718962153000,2024-06-21,2025-11-09 17:29:24.248152826,A0003,123.15274293979117,32.34514469247892,6.9,29.0,0,14,1,1,
71,0,1718962163000,2024-06-21,2025-11-09 17:29:26.870855557,A0003,123.15232342048401,32.345119584454466,27.4,14.0,0,14,1,1,
77,0,1718701259000,2024-06-18,2025-11-09 17:01:05.118499343,A0003,123.15274293979117,32.34514469247892,13.9,100.0,0,14,0,1,
77,0,1718701259000,2024-06-18,2025-11-09 17:01:05.118499343,A0003,123.15274293979117,32.34514469247892,13.9,100.0,0,14,0,1,
77,0,1718788335000,2024-06-19,2025-11-09 17:12:22.600152321,A0003,123.15232342048401,32.345119584454466,44.9,31.0,0,14,0,1,
77,0,1718788345000,2024-06-19,2025-11-09 17:12:27.687428773,A0003,123.15274293979117,32.34514469247892,36.9,32.0,0,14,0,1,
77,0,1718874844000,2024-06-20,2025-11-09 17:14:13.450273958,A0003,123.15274293979117,32.34514469247892,13.9,0.0,0,14,0,0,
77,0,1718874844000,2024-06-20,2025-11-09 17:14:13.450273958,A0003,123.15274293979117,32.34514469247892,13.9,0.0,0,14,0,0,
77,0,1718962152000,2024-06-21,2025-11-09 17:29:18.859540587,A0003,123.15232342048401,32.345119584454466,12.9,53.0,0,14,0,1,
77,0,1718962162000,2024-06-21,2025-11-09 17:29:24.555177491,A0003,123.15274293979117,32.34514469247892,27.9,73.0,0,14,0,1,
82,0,1718785977000,2024-06-19,2025-11-09 16:33:02.232852658,A0003,123.15274293979117,32.34514469247892,17.3,6.0,0,14,0,1,
82,0,1718785987000,2024-06-19,2025-11-09 16:33:07.618051076,A0003,123.15232342048401,32.345119584454466,31.0,13.0,0,14,0,1,
83,0,1718787793000,2024-06-19,2025-11-09 17:03:20.713011916,A0003,123.15274293979117,32.34514469247892,14.0,52.0,0,14,0,1,
83,0,1718787793000,2024-06-19,2025-11-09 17:03:20.713011916,A0003,123.15274293979117,32.34514469247892,14.0,52.0,0,14,0,1,
84,0,1718785801000,2024-06-19,2025-11-09 16:30:03.951944237,A0003,123.15232342048401,32.345119584454466,34.4,27.0,0,14,0,1,
84,0,1718785801000,2024-06-19,2025-11-09 16:30:03.951944237,A0003,123.15232342048401,32.345119584454466,34.4,27.0,0,14,0,1,
86,0,1718788447000,2024-06-19,2025-11-09 17:14:11.798938086,A0003,123.15274293979117,32.34514469247892,29.6,10.0,0,14,1,1,
86,0,1718788447000,2024-06-19,2025-11-09 17:14:11.798938086,A0003,123.15274293979117,32.34514469247892,29.6,10.0,0,14,1,1,
87,0,1718787658000,2024-06-19,17:00:58,A0003,123.152694,32.345178999999995,28.7,39.0,0,14,0,1,
89,0,1718789245000,2024-06-19,2025-11-09 17:27:32.367719421,A0003,123.15274293979117,32.34514469247892,21.1,0.0,14,14,1,0,
89,0,1718789255000,2024-06-19,2025-11-09 17:27:37.769374001,A0003,123.15232342048401,32.345119584454466,26.3,0.0,0,14,0,0,
91,0,1718614222000,2024-06-17,2025-11-09 16:50:22.678834828,A0003,123.15274293979117,32.34514469247892,26.0,17.0,0,14,0,1,
91,0,1718614222000,2024-06-17,2025-11-09 16:50:22.678834828,A0003,123.15274293979117,32.34514469247892,26.0,17.0,0,14,0,1,
91,0,1718701120000,2024-06-18,2025-11-09 16:58:42.220434108,A0003,123.15274293979117,32.34514469247892,0.0,0.0,53,14,1,0,
91,0,1718701130000,2024-06-18,2025-11-09 16:58:51.156362312,A0003,123.15232342048401,32.345119584454466,50.0,32.0,0,14,0,1,
91,0,1718788054000,2024-06-19,2025-11-09 17:07:40.295124783,A0003,123.15274293979117,32.34514469247892,22.0,24.0,0,14,0,1,
91,0,1718788064000,2024-06-19,2025-11-09 17:07:44.871150866,A0003,123.15232342048401,32.345119584454466,36.0,14.0,0,14,0,1,
93,0,1718787029000,2024-06-19,2025-11-09 16:50:35.453111265,A0003,123.15274293979117,32.34514469247892,28.0,16.0,0,14,0,1,
93,0,1718787039000,2024-06-19,2025-11-09 16:50:41.880701819,A0003,123.15232342048401,32.345119584454466,26.5,0.0,0,14,1,0,
93,1,1718789369000,2024-06-19,2025-11-09 17:29:36.284614142,A0003,123.15232342048401,32.345119584454466,30.1,0.0,0,14,0,0,
93,1,1718789379000,2024-06-19,2025-11-09 17:29:41.312128353,A0003,123.15274293979117,32.34514469247892,33.4,0.0,0,14,0,1,
103,0,1718787786000,2024-06-19,2025-11-09 17:03:06.907015349,A0003,123.15232342048401,32.345119584454466,18.2,4.0,0,14,0,1,
103,0,1718787791000,2024-06-19,2025-11-09 17:03:11.811748494,A0003,123.15274293979117,32.34514469247892,35.6,15.0,0,14,0,1,
104,0,1718785844000,2024-06-19,2025-11-09 16:30:51.921151137,A0003,123.15274293979117,32.34514469247892,11.4,8.0,0,14,0,1,
104,0,1718785844000,2024-06-19,2025-11-09 16:30:51.921151137,A0003,123.15274293979117,32.34514469247892,11.4,8.0,0,14,0,1,
107,0,1718613572000,2024-06-17,2025-11-09 16:39:53.117422922,A0003,123.15274293979117,32.34514469247892,23.2,21.0,0,14,0,1,
107,0,1718613572000,2024-06-17,2025-11-09 16:39:53.117422922,A0003,123.15274293979117,32.34514469247892,23.2,21.0,0,14,0,1,
107,0,1718700103000,2024-06-18,2025-11-09 16:41:48.029670947,A0003,123.15274293979117,32.34514469247892,34.0,19.0,0,14,0,1,
107,0,1718700103000,2024-06-18,2025-11-09 16:41:48.029670947,A0003,123.15274293979117,32.34514469247892,34.0,19.0,0,14,0,1,
107,0,1718786489000,2024-06-19,2025-11-09 16:41:46.221902403,A0003,123.15232342048401,32.345119584454466,0.0,0.0,0,14,0,0,
107,0,1718786517000,2024-06-19,2025-11-09 16:41:57.589524562,A0003,123.15274293979117,32.34514469247892,32.4,13.0,0,14,0,1,
107,0,1718872764000,2024-06-20,2025-11-09 16:39:43.015636106,A0003,123.15232342048401,32.345119584454466,52.9,0.0,11,14,1,0,
107,0,1718872792000,2024-06-20,2025-11-09 16:39:53.490517623,A0003,123.15274293979117,32.34514469247892,44.2,9.0,0,14,0,1,
107,0,1718958780000,2024-06-21,2025-11-09 16:33:17.308262739,A0003,123.15274293979117,32.34514469247892,22.7,0.0,0,14,0,0,
107,0,1718958780000,2024-06-21,2025-11-09 16:33:17.308262739,A0003,123.15274293979117,32.34514469247892,22.7,0.0,0,14,0,0,
109,0,1718786114000,2024-06-19,2025-11-09 16:35:15.346921080,A0003,123.15274293979117,32.34514469247892,31.0,33.0,0,14,0,1,
109,0,1718786114000,2024-06-19,2025-11-09 16:35:15.346921080,A0003,123.15274293979117,32.34514469247892,31.0,33.0,0,14,0,1,
113,0,1718786386000,2024-06-19,2025-11-09 16:39:50.491673529,A0003,123.15274293979117,32.34514469247892,27.2,25.0,0,14,0,1,
113,0,1718786386000,2024-06-19,2025-11-09 16:39:50.491673529,A0003,123.15274293979117,32.34514469247892,27.2,25.0,0,14,0,1,
117,0,1718786496000,2024-06-19,2025-11-09 16:41:40.176676009,A0003,123.15274293979117,32.34514469247892,26.3,38.0,0,14,0,1,
117,0,1718786496000,2024-06-19,2025-11-09 16:41:40.176676009,A0003,123.15274293979117,32.34514469247892,26.3,38.0,0,14,0,1,
119,0,1718614364000,2024-06-17,2025-11-09 16:52:59.853541069,A0003,123.15274293979117,32.34514469247892,32.0,19.0,0,14,0,1,
119,0,1718614364000,2024-06-17,2025-11-09 16:52:59.853541069,A0003,123.15274293979117,32.34514469247892,32.0,19.0,0,14,0,1,
119,0,1718701115000,2024-06-18,2025-11-09 16:58:39.058948722,A0003,123.15274293979117,32.34514469247892,14.0,0.0,101,14,1,0,
119,0,1718701115000,2024-06-18,2025-11-09 16:58:39.058948722,A0003,123.15274293979117,32.34514469247892,14.0,0.0,101,14,1,0,
119,0,1718787251000,2024-06-19,2025-11-09 16:54:13.239462737,A0003,123.15274293979117,32.34514469247892,18.0,0.0,101,14,1,0,
119,0,1718787251000,2024-06-19,2025-11-09 16:54:13.239462737,A0003,123.15274293979117,32.34514469247892,18.0,0.0,101,14,1,0,
119,0,1718960523000,2024-06-21,2025-11-09 17:03:03,A0003,123.15293766666667,32.345227333333334,0.0,1.3333333333333333,101,14,1,0,17:03:03
119,0,1718960523000,2024-06-21,2025-11-09 17:03:05.108637644,A0003,123.15274293979117,32.34514469247892,0.0,1.3333333333333333,101,14,1,0,17:03:03
120,0,1718614872000,2024-06-17,2025-11-09 17:01:19.432756228,A0003,123.15232342048401,32.345119584454466,19.0,54.0,0,14,0,1,
120,0,1718614882000,2024-06-17,2025-11-09 17:01:24.376451924,A0003,123.15274293979117,32.34514469247892,33.0,44.0,0,14,0,1,
120,0,1718787355000,2024-06-19,2025-11-09 16:56:35,A0003,123.152115,32.3450698,0.0,0.0,0,14,1,0,16:56:35
120,0,1718787355000,2024-06-19,2025-11-09 16:56:44.680632878,A0003,123.15274293979117,32.34514469247892,0.0,0.0,0,14,1,0,16:56:35
120,0,1718873946000,2024-06-20,2025-11-09 16:59:15.867050362,A0003,123.15274293979117,32.34514469247892,44.3,48.0,0,14,0,1,
120,0,1718873946000,2024-06-20,2025-11-09 16:59:15.867050362,A0003,123.15274293979117,32.34514469247892,44.3,48.0,0,14,0,1,
120,0,1718959937000,2024-06-21,2025-11-09 16:52:26.006567264,A0003,123.15274293979117,32.34514469247892,12.2,54.0,0,14,0,1,
120,0,1718959937000,2024-06-21,2025-11-09 16:52:26.006567264,A0003,123.15274293979117,32.34514469247892,12.2,54.0,0,14,0,1,
121,0,1718788977000,2024-06-19,2025-11-09 17:23:05.885422940,A0003,123.15274293979117,32.34514469247892,43.5,24.0,0,14,0,1,
121,0,1718788977000,2024-06-19,2025-11-09 17:23:05.885422940,A0003,123.15274293979117,32.34514469247892,43.5,24.0,0,14,0,1,
122,0,1718789373000,2024-06-19,2025-11-09 17:29:43.285194276,A0003,123.15274293979117,32.34514469247892,30.7,2.0,0,14,1,0,
122,0,1718789383000,2024-06-19,2025-11-09 17:29:46.277537810,A0003,123.15232342048401,32.345119584454466,13.5,11.0,0,14,1,0,
124,0,1718787002000,2024-06-19,2025-11-09 16:50:05.092841880,A0003,123.15274293979117,32.34514469247892,0.0,0.0,6,14,1,0,
124,0,1718787012000,2024-06-19,2025-11-09 16:50:12.757312617,A0003,123.15232342048401,32.345119584454466,42.5,52.0,0,14,0,1,
126,1,1718788302000,2024-06-19,2025-11-09 17:12:02.693915597,A0003,123.15274293979117,32.34514469247892,0.0,0.0,101,14,1,0,
126,1,1718788302000,2024-06-19,2025-11-09 17:12:02.693915597,A0003,123.15274293979117,32.34514469247892,0.0,0.0,101,14,1,0,
130,0,1718786904000,2024-06-19,2025-11-09 16:48:28.744335030,A0003,123.15274293979117,32.34514469247892,27.2,18.0,0,14,0,1,
130,0,1718786904000,2024-06-19,2025-11-09 16:48:28.744335030,A0003,123.15274293979117,32.34514469247892,27.2,18.0,0,14,0,1,
133,0,1718615798000,2024-06-17,2025-11-09 17:16:44.016217579,A0003,123.15274293979117,32.34514469247892,59.7,19.0,0,14,0,1,
133,0,1718615798000,2024-06-17,2025-11-09 17:16:44.016217579,A0003,123.15274293979117,32.34514469247892,59.7,19.0,0,14,0,1,
133,0,1718702196000,2024-06-18,2025-11-09 17:16:43.437242468,A0003,123.15274293979117,32.34514469247892,58.9,11.0,0,14,0,1,
133,0,1718702196000,2024-06-18,2025-11-09 17:16:43.437242468,A0003,123.15274293979117,32.34514469247892,58.9,11.0,0,14,0,1,
133,0,1718788808000,2024-06-19,2025-11-09 17:20:12.807383988,A0003,123.15274293979117,32.34514469247892,31.3,0.0,101,14,1,0,
133,0,1718788808000,2024-06-19,2025-11-09 17:20:12.807383988,A0003,123.15274293979117,32.34514469247892,31.3,0.0,101,14,1,0,
133,0,1718875026000,2024-06-20,2025-11-09 17:18:07,A0003,123.152958,32.34519933333333,0.0,0.0,101,14,1,0,17:18:07
133,0,1718875026000,2024-06-20,2025-11-09 17:18:09.208645215,A0003,123.15274293979117,32.34514469247892,0.0,0.0,101,14,1,0,17:18:07
133,0,1718961581000,2024-06-21,2025-11-09 17:20:11,A0003,123.153009,32.3452115,0.0,0.0,0,14,0,0,17:20:11
133,0,1718961581000,2024-06-21,2025-11-09 17:20:15.060842891,A0003,123.15274293979117,32.34514469247892,0.0,0.0,0,14,0,0,17:20:11
134,0,1718788577000,2024-06-19,2025-11-09 17:16:24.059254131,A0003,123.15274293979117,32.34514469247892,24.5,41.0,0,14,0,1,
134,0,1718788577000,2024-06-19,2025-11-09 17:16:24.059254131,A0003,123.15274293979117,32.34514469247892,24.5,41.0,0,14,0,1,
139,0,1718615764000,2024-06-17,2025-11-09 17:16:08.578297597,A0003,123.15274293979117,32.34514469247892,12.0,90.0,0,14,0,1,
139,0,1718615764000,2024-06-17,2025-11-09 17:16:08.578297597,A0003,123.15274293979117,32.34514469247892,12.0,90.0,0,14,0,1,
139,0,1718701641000,2024-06-18,2025-11-09 17:07:35.976471470,A0003,123.15274293979117,32.34514469247892,0.0,0.0,101,14,1,0,
139,0,1718701641000,2024-06-18,2025-11-09 17:07:35.976471470,A0003,123.15274293979117,32.34514469247892,0.0,0.0,101,14,1,0,
139,0,1718788062000,2024-06-19,2025-11-09 17:07:46.159733456,A0003,123.15274293979117,32.34514469247892,35.0,43.0,0,14,0,1,
139,0,1718788062000,2024-06-19,2025-11-09 17:07:46.159733456,A0003,123.15274293979117,32.34514469247892,35.0,43.0,0,14,0,1,
146,0,1718615675000,2024-06-17,2025-11-09 17:14:38.862009999,A0003,123.15274293979117,32.34514469247892,55.6,16.0,0,14,0,1,
146,0,1718615675000,2024-06-17,2025-11-09 17:14:38.862009999,A0003,123.15274293979117,32.34514469247892,55.6,16.0,0,14,0,1,
146,0,1718786235000,2024-06-19,2025-11-09 16:37:26.037991692,A0003,123.15274293979117,32.34514469247892,4.1,17.0,0,14,0,1,
146,0,1718786245000,2024-06-19,2025-11-09 16:37:29.446254657,A0003,123.15232342048401,32.345119584454466,30.4,16.0,0,14,0,1,
153,0,1718788046000,2024-06-19,2025-11-09 17:07:30.540384392,A0003,123.15274293979117,32.34514469247892,4.1,0.0,0,14,1,1,
153,0,1718788056000,2024-06-19,2025-11-09 17:07:36.401509776,A0003,123.15232342048401,32.345119584454466,28.9,13.0,0,14,1,1,
154,0,1718614075000,2024-06-17,2025-11-09 16:48:00.250323191,A0003,123.15274293979117,32.34514469247892,13.6,24.0,0,14,0,1,
154,0,1718614075000,2024-06-17,2025-11-09 16:48:00.250323191,A0003,123.15274293979117,32.34514469247892,13.6,24.0,0,14,0,1,
154,0,1718701387000,2024-06-18,2025-11-09 17:03:10.807215740,A0003,123.15274293979117,32.34514469247892,24.7,29.0,0,14,0,1,
154,0,1718701387000,2024-06-18,2025-11-09 17:03:10.807215740,A0003,123.15274293979117,32.34514469247892,24.7,29.0,0,14,0,1,
154,0,1718787024000,2024-06-19,2025-11-09 16:50:28.963226878,A0003,123.15232342048401,32.345119584454466,24.4,0.0,0,14,1,0,
154,0,1718787034000,2024-06-19,2025-11-09 16:50:34.334178881,A0003,123.15274293979117,32.34514469247892,32.7,7.0,0,14,0,1,
154,0,1718873420000,2024-06-20,2025-11-09 16:50:26.402224700,A0003,123.15232342048401,32.345119584454466,20.3,8.0,0,14,0,1,
154,0,1718873430000,2024-06-20,2025-11-09 16:50:32.200941996,A0003,123.15274293979117,32.34514469247892,42.4,42.0,0,14,0,1,
156,0,1718787929000,2024-06-19,2025-11-09 17:05:33.577147777,A0003,123.15274293979117,32.34514469247892,33.0,7.0,0,14,1,0,
