road_id,vehicle_id,date,seg_id,direction,enter_time,exit_time,enter_idx,exit_idx,duration_s,num_points
A0003,211,2024-06-19,0,A1-2,17:14:02,17:14:12,8,9,10,2
A0003,213,2024-06-19,0,A1-1,16:43:37,16:43:47,7,8,10,2
A0003,215,2024-06-19,0,A1-2,17:05:17,17:05:27,3,4,10,2
A0003,215,2024-06-19,1,A1-1,17:09:57,17:10:07,2,3,10,2
A0003,219,2024-06-17,0,A1-2,17:12:25,17:12:35,3,4,10,2
A0003,221,2024-06-19,0,A1-2,17:29:28,17:29:58,2,3,30,2
A0003,226,2024-06-19,0,A1-2,17:10:01,17:10:11,8,9,10,2
A0003,233,2024-06-19,0,A1-1,17:18:20,17:18:30,6,7,10,2
A0003,235,2024-06-19,0,A1-2,17:03:17,17:03:47,2,3,30,2
A0003,236,2024-06-19,0,A1-1,17:24:54,17:25:04,6,7,10,2
A0003,251,2024-06-19,0,A1-1,16:32:59,16:33:09,6,7,10,2
A0003,256,2024-06-19,0,A1-2,17:29:10,17:29:15,7,8,5,2
A0003,258,2024-06-19,0,A1-1,17:29:21,17:29:31,5,6,10,2
A0003,261,2024-06-19,0,A1-2,16:45:53,16:46:03,7,8,10,2
A0003,266,2024-06-19,0,A1-2,17:07:39,17:07:49,8,9,10,2
A0003,267,2024-06-19,0,A1-2,16:54:39,16:54:49,8,9,10,2
A0003,272,2024-06-19,0,A1-1,16:52:22,16:52:32,3,4,10,2
A0003,273,2024-06-19,0,A1-2,16:57:14,16:57:24,3,4,10,2
A0003,285,2024-06-19,0,A1-2,16:48:17,16:48:47,2,3,30,2
A0003,287,2024-06-19,2,A1-1,17:18:17,17:18:27,5,6,10,2
A0003,288,2024-06-19,0,A1-1,17:03:11,17:03:21,8,9,10,2
A0003,292,2024-06-19,0,A1-1,16:50:07,16:50:37,2,3,30,2
A0003,301,2024-06-20,0,A1-2,16:58:57,16:59:07,7,8,10,2
A0003,302,2024-06-19,0,A1-1,16:46:05,16:46:15,5,6,10,2
A0003,304,2024-06-19,0,A1-2,17:22:46,17:22:56,8,9,10,2
A0003,309,2024-06-19,0,A1-1,16:37:20,16:37:30,6,7,10,2
A0003,310,2024-06-20,0,A1-2,17:18:15,17:18:20,8,9,5,2
A0003,313,2024-06-17,0,A1-2,16:43:40,16:44:10,2,3,30,2
A0003,313,2024-06-19,0,A1-2,17:18:26,17:18:56,2,3,30,2
A0003,318,2024-06-17,0,A1-1,17:09:30,17:09:58,1,2,28,2
A0003,318,2024-06-18,0,A1-1,17:07:24,17:07:52,3,4,28,2
A0003,320,2024-06-19,0,A1-2,16:43:44,16:43:54,7,8,10,2
A0003,327,2024-06-18,0,A1-1,16:54:56,16:55:24,2,3,28,2
A0003,327,2024-06-19,0,A1-1,16:45:55,16:46:23,2,3,28,2
A0003,327,2024-06-20,0,A1-1,16:39:44,16:40:12,2,3,28,2
A0003,331,2024-06-19,0,A1-1,16:41:40,16:42:10,3,4,30,2
A0003,335,2024-06-19,0,A1-1,17:01:24,17:01:34,3,4,10,2
A0003,338,2024-06-19,0,A1-2,16:43:42,16:43:52,7,8,10,2
A0003,338,2024-06-19,2,A1-1,16:55:02,16:55:12,5,6,10,2
A0003,340,2024-06-17,0,A1-1,17:18:28,17:18:38,3,4,10,2
A0003,340,2024-06-18,0,A1-1,17:20:36,17:20:46,6,7,10,2
A0003,340,2024-06-19,0,A1-1,17:20:37,17:20:47,5,6,10,2
A0003,340,2024-06-21,0,A1-1,17:18:34,17:18:44,4,5,10,2
A0003,342,2024-06-19,0,A1-2,16:32:53,16:33:21,2,3,28,2
A0003,342,2024-06-21,0,A1-2,16:39:07,16:39:35,3,4,28,2
A0003,343,2024-06-17,0,A1-1,17:09:37,17:10:05,2,3,28,2
A0003,343,2024-06-18,0,A1-1,16:58:37,16:59:05,1,2,28,2
A0003,343,2024-06-19,0,A1-1,17:01:11,17:01:39,0,1,28,2
A0003,343,2024-06-20,0,A1-1,17:07:18,17:07:46,1,2,28,2
A0003,345,2024-06-18,0,A1-1,17:27:12,17:27:22,6,7,10,2
A0003,346,2024-06-17,0,A1-1,16:58:48,16:59:16,1,2,28,2
A0003,346,2024-06-18,0,A1-1,16:58:38,16:59:06,2,3,28,2
A0003,346,2024-06-19,0,A1-1,16:58:41,16:59:09,1,2,28,2
A0003,346,2024-06-20,0,A1-1,16:54:14,16:54:42,2,3,28,2
A0003,346,2024-06-21,0,A1-1,16:56:39,16:57:07,0,1,28,2
A0003,347,2024-06-17,0,A1-2,16:56:38,16:57:08,2,3,30,2
A0003,347,2024-06-18,0,A1-2,17:03:16,17:03:46,1,2,30,2
A0003,347,2024-06-19,0,A1-2,17:05:05,17:05:35,2,3,30,2
A0003,347,2024-06-20,0,A1-2,17:01:05,17:01:35,2,3,30,2
A0003,347,2024-06-21,0,A1-2,17:22:44,17:23:14,1,2,30,2
A0003,353,2024-06-17,0,A1-2,17:09:50,17:10:18,2,3,28,2
A0003,353,2024-06-19,0,A1-2,16:43:31,16:43:59,2,3,28,2
A0003,353,2024-06-20,0,A1-2,16:46:10,16:46:38,2,3,28,2
A0003,360,2024-06-17,0,A1-2,17:03:18,17:03:28,6,7,10,2
A0003,360,2024-06-18,0,A1-2,17:13:56,17:14:06,5,6,10,2
A0003,360,2024-06-21,0,A1-2,17:03:24,17:03:34,7,8,10,2
A0003,362,2024-06-19,0,A1-2,17:11:58,17:12:08,8,9,10,2
A0003,368,2024-06-19,0,A1-1,17:11:58,17:12:08,7,8,10,2
A0003,369,2024-06-17,0,A1-1,16:52:27,16:52:37,5,6,10,2
A0003,369,2024-06-18,0,A1-1,16:45:44,16:45:54,5,6,10,2
A0003,369,2024-06-19,0,A1-1,16:54:55,16:55:05,12,13,10,2
A0003,375,2024-06-17,0,A1-2,16:45:46,16:46:14,2,3,28,2
A0003,375,2024-06-18,0,A1-2,16:45:59,16:46:27,4,5,28,2
A0003,375,2024-06-19,0,A1-2,16:45:46,16:46:14,2,3,28,2
A0003,375,2024-06-20,0,A1-2,16:45:57,16:46:25,3,4,28,2
A0003,375,2024-06-21,0,A1-2,16:49:54,16:50:22,2,3,28,2
A0003,395,2024-06-19,0,A1-1,16:44:15,16:44:25,4,5,10,2
A0003,395,2024-06-20,0,A1-1,16:50:16,16:50:26,8,9,10,2
A0003,398,2024-06-18,0,A1-1,17:03:08,17:03:36,2,3,28,2
A0003,399,2024-06-19,0,A1-2,17:10:01,17:10:11,7,8,10,2
A0003,408,2024-06-19,0,A1-2,16:41:33,16:42:03,2,3,30,2
A0003,408,2024-06-20,0,A1-2,17:22:54,17:23:24,2,3,30,2
A0003,410,2024-06-17,0,A1-1,17:09:40,17:10:08,1,2,28,2
A0003,410,2024-06-18,0,A1-1,17:14:07,17:14:35,2,3,28,2
A0003,410,2024-06-19,0,A1-1,17:11:40,17:12:08,3,4,28,2
A0003,410,2024-06-20,0,A1-1,17:11:53,17:12:21,0,1,28,2
A0003,410,2024-06-21,0,A1-1,17:11:52,17:12:20,2,3,28,2
A0003,414,2024-06-19,0,A1-1,16:39:37,16:39:47,5,6,10,2
A0003,419,2024-06-19,0,A1-1,16:56:58,16:57:08,4,5,10,2
A0003,422,2024-06-21,0,A1-2,17:18:08,17:18:38,1,2,30,2
A0003,432,2024-06-17,0,A1-1,17:11:51,17:12:19,0,1,28,2
A0003,432,2024-06-19,0,A1-1,17:09:30,17:09:58,1,2,28,2
A0003,432,2024-06-20,0,A1-1,17:13:48,17:14:16,2,3,28,2
A0003,432,2024-06-21,0,A1-1,17:22:47,17:23:15,2,3,28,2
A0003,439,2024-06-19,0,A1-1,17:26:41,17:27:11,1,2,30,2
A0003,440,2024-06-19,0,A1-2,17:07:18,17:07:48,2,3,30,2
A0003,441,2024-06-19,0,A1-2,16:30:04,16:30:14,0,1,10,2
A0003,445,2024-06-18,0,A1-2,16:30:27,16:30:37,1,2,10,2
A0003,445,2024-06-20,1,A1-2,17:03:09,17:03:19,5,6,10,2
A0003,445,2024-06-21,0,A1-2,16:39:35,16:39:45,7,8,10,2
A0003,451,2024-06-20,0,A1-2,17:11:59,17:12:09,8,9,10,2
A0003,456,2024-06-18,0,A1-2,16:39:18,16:39:48,0,1,30,2
A0003,456,2024-06-21,0,A1-2,17:14:16,17:14:46,3,4,30,2
A0003,457,2024-06-20,0,A1-1,16:50:20,16:50:30,7,8,10,2
A0003,462,2024-06-20,0,A1-2,16:50:20,16:50:50,3,4,30,2
A0003,463,2024-06-20,0,A1-1,16:43:38,16:43:48,6,7,10,2
A0003,465,2024-06-19,0,A1-2,17:29:29,17:29:39,7,8,10,2
A0003,465,2024-06-20,0,A1-2,17:20:33,17:20:43,5,6,10,2
A0003,469,2024-06-20,0,A1-1,17:01:18,17:01:28,4,5,10,2
A0003,470,2024-06-20,0,A1-1,17:03:09,17:03:19,5,6,10,2
A0003,477,2024-06-20,0,A1-1,16:56:53,16:57:23,2,3,30,2
A0003,479,2024-06-20,0,A1-2,16:34:41,16:35:11,2,3,30,2
A0003,488,2024-06-17,0,A1-2,17:01:17,17:01:47,2,3,30,2
A0003,488,2024-06-19,0,A1-2,16:52:14,16:52:44,2,3,30,2
A0003,488,2024-06-20,0,A1-2,16:35:05,16:35:35,1,2,30,2
A0003,488,2024-06-21,0,A1-2,16:32:32,16:33:02,3,4,30,2
A0003,500,2024-06-17,0,A1-1,17:16:19,17:16:49,0,1,30,2
A0003,500,2024-06-18,0,A1-1,17:16:04,17:16:34,0,1,30,2
A0003,500,2024-06-19,0,A1-1,17:12:10,17:12:40,0,1,30,2
A0003,500,2024-06-20,0,A1-1,17:13:44,17:14:14,1,2,30,2
A0003,500,2024-06-21,0,A1-1,17:16:33,17:17:03,0,1,30,2
A0003,508,2024-06-17,0,A1-1,16:41:56,16:42:06,1,2,10,2
A0003,517,2024-06-17,0,A1-2,17:22:59,17:23:09,6,7,10,2
A0003,517,2024-06-18,0,A1-2,17:27:03,17:27:13,5,6,10,2
A0003,517,2024-06-20,0,A1-2,17:25:09,17:25:20,8,9,11,2
A0003,521,2024-06-17,0,A1-1,17:14:13,17:14:23,4,5,10,2
A0003,528,2024-06-19,0,A1-2,17:07:14,17:07:44,1,2,30,2
A0003,528,2024-06-20,0,A1-1,16:54:27,16:54:57,3,4,30,2
A0003,528,2024-06-21,0,A1-2,16:30:36,16:31:06,1,2,30,2
A0003,535,2024-06-20,0,A1-1,17:14:04,17:14:14,6,7,10,2
A0003,539,2024-06-20,1,A1-1,17:07:48,17:07:58,5,6,10,2
A0003,540,2024-06-18,0,A1-2,16:47:59,16:48:09,6,7,10,2
A0003,540,2024-06-20,0,A1-2,17:14:26,17:14:36,7,8,10,2
A0003,542,2024-06-20,0,A1-1,16:30:34,16:30:44,3,4,10,2
A0003,543,2024-06-20,1,A1-1,17:16:01,17:16:31,0,1,30,2
A0003,548,2024-06-20,0,A1-2,16:52:19,16:52:49,2,3,30,2
A0003,549,2024-06-20,0,A1-1,17:07:37,17:07:47,6,7,10,2
A0003,560,2024-06-20,0,A1-1,16:52:15,16:52:25,5,6,10,2
A0003,565,2024-06-18,0,A1-1,16:54:28,16:54:38,7,8,10,2
A0003,565,2024-06-20,0,A1-1,16:34:59,16:35:09,4,5,10,2
A0003,568,2024-06-20,0,A1-2,16:39:35,16:39:45,7,8,10,2
A0003,572,2024-06-20,0,A1-2,16:38:55,16:39:25,1,2,30,2
A0003,574,2024-06-20,0,A1-2,17:24:43,17:24:53,3,4,10,2
A0003,578,2024-06-19,0,A1-2,17:07:38,17:08:08,2,3,30,2
A0003,578,2024-06-20,0,A1-2,17:29:28,17:29:58,3,4,30,2
A0003,584,2024-06-20,0,A1-2,17:27:07,17:27:37,3,4,30,2
A0003,591,2024-06-20,0,A1-1,17:05:53,17:06:03,2,3,10,2
A0003,593,2024-06-20,0,A1-1,17:22:40,17:22:50,4,5,10,2
A0003,611,2024-06-20,0,A1-2,16:41:36,16:41:46,5,6,10,2
A0003,613,2024-06-17,0,A1-1,16:39:38,16:40:08,1,2,30,2
A0003,613,2024-06-20,0,A1-1,17:29:25,17:29:55,2,3,30,2
A0003,616,2024-06-20,0,A1-1,16:39:19,16:39:29,8,9,10,2
A0003,618,2024-06-20,0,A1-2,17:03:05,17:03:35,2,3,30,2
A0003,623,2024-06-20,1,A1-2,17:27:21,17:27:31,4,5,10,2
A0003,624,2024-06-20,0,A1-1,17:07:11,17:07:41,1,2,30,2
A0003,625,2024-06-20,0,A1-1,16:41:43,16:41:53,5,6,10,2
A0003,627,2024-06-20,1,A1-1,16:47:50,16:48:20,1,2,30,2
A0003,638,2024-06-20,2,A1-1,17:03:06,17:03:16,4,5,10,2
A0003,647,2024-06-18,0,A1-2,16:56:44,16:56:54,6,7,10,2
A0003,647,2024-06-20,0,A1-2,16:52:36,16:52:46,7,8,10,2
A0003,649,2024-06-20,0,A1-1,17:22:35,17:23:05,1,2,30,2
A0003,652,2024-06-20,1,A1-1,16:43:54,16:44:04,3,4,10,2
A0003,659,2024-06-17,0,A1-2,17:01:03,17:01:13,5,6,10,2
A0003,659,2024-06-18,0,A1-2,17:14:04,17:14:14,6,7,10,2
A0003,659,2024-06-20,0,A1-2,16:50:21,16:50:31,9,10,10,2
A0003,660,2024-06-20,0,A1-1,17:16:06,17:16:16,6,7,10,2
A0003,665,2024-06-20,0,A1-1,17:29:43,17:29:53,6,7,10,2
A0003,670,2024-06-20,0,A1-2,16:54:40,16:54:50,8,9,10,2
A0003,674,2024-06-20,0,A1-1,17:29:24,17:29:34,4,5,10,2
A0003,676,2024-06-20,0,A1-2,16:50:21,16:50:31,7,8,10,2
A0003,679,2024-06-20,0,A1-2,17:10:14,17:10:24,6,7,10,2
A0003,682,2024-06-20,0,A1-1,17:22:43,17:22:53,5,6,10,2
A0003,684,2024-06-20,0,A1-1,17:20:26,17:20:36,5,6,10,2
A0003,689,2024-06-17,0,A1-1,16:58:49,16:59:17,1,2,28,2
A0003,689,2024-06-18,0,A1-1,17:00:38,17:01:06,2,3,28,2
A0003,689,2024-06-20,0,A1-1,17:02:58,17:03:26,2,3,28,2
A0003,691,2024-06-20,0,A1-2,17:20:10,17:20:40,1,2,30,2
A0003,697,2024-06-20,0,A1-1,16:41:37,16:41:47,7,8,10,2
A0003,700,2024-06-20,0,A1-1,16:39:12,16:39:42,2,3,30,2
A0003,701,2024-06-20,1,A1-1,17:14:09,17:14:39,1,2,30,2
A0003,702,2024-06-20,0,A1-2,16:39:29,16:39:39,5,6,10,2
A0003,704,2024-06-20,0,A1-1,17:02:48,17:03:18,3,4,30,2
A0003,714,2024-06-20,0,A1-2,17:13:56,17:14:06,4,5,10,2
A0003,719,2024-06-20,0,A1-2,16:39:22,16:39:52,2,3,30,2
A0003,729,2024-06-18,0,A1-1,17:09:38,17:09:48,6,7,10,2
A0003,729,2024-06-20,0,A1-1,17:27:11,17:27:21,5,6,10,2
A0003,739,2024-06-20,0,A1-2,17:12:08,17:12:36,2,3,28,2
A0003,740,2024-06-20,0,A1-2,17:29:15,17:29:25,6,7,10,2
A0003,746,2024-06-20,0,A1-2,17:05:26,17:05:36,7,8,10,2
A0003,751,2024-06-20,0,A1-2,17:26:58,17:27:28,3,4,30,2
A0003,754,2024-06-20,0,A1-2,16:58:59,16:59:09,9,10,10,2
A0003,766,2024-06-20,0,A1-2,17:20:48,17:20:58,7,8,10,2
A0003,767,2024-06-20,0,A1-1,16:54:25,16:54:35,5,6,10,2
A0003,768,2024-06-20,0,A1-2,17:10:00,17:10:10,8,9,10,2
A0003,770,2024-06-20,0,A1-1,17:08:30,17:08:40,7,8,10,2
A0003,778,2024-06-17,0,A1-1,16:54:22,16:54:50,1,2,28,2
A0003,778,2024-06-18,0,A1-1,16:54:39,16:55:07,2,3,28,2
A0003,778,2024-06-20,0,A1-1,16:57:03,16:57:31,1,2,28,2
A0003,778,2024-06-21,0,A1-1,16:58:52,16:59:20,1,2,28,2
A0003,779,2024-06-20,0,A1-1,17:27:01,17:27:11,5,6,10,2
A0003,782,2024-06-20,0,A1-2,17:01:07,17:01:37,1,2,30,2
A0003,783,2024-06-20,0,A1-2,17:09:53,17:10:23,2,3,30,2
A0003,783,2024-06-21,0,A1-2,17:27:10,17:27:40,2,3,30,2
A0003,788,2024-06-18,0,A1-2,16:52:39,16:52:49,4,5,10,2
A0003,790,2024-06-18,0,A1-2,17:22:53,17:23:03,7,8,10,2
A0003,806,2024-06-21,0,A1-2,16:54:39,16:54:49,8,9,10,2
A0003,811,2024-06-18,0,A1-1,16:38:34,16:39:04,5,6,30,2
A0003,825,2024-06-18,0,A1-1,16:46:17,16:46:27,5,6,10,2
A0003,828,2024-06-18,0,A1-2,16:47:52,16:48:22,1,2,30,2
A0003,834,2024-06-18,0,A1-1,16:45:53,16:46:03,7,8,10,2
A0003,851,2024-06-18,0,A1-1,16:52:34,16:52:44,7,8,10,2
A0003,854,2024-06-18,0,A1-2,16:39:26,16:39:56,2,3,30,2
A0003,857,2024-06-18,0,A1-2,17:18:13,17:18:23,4,5,10,2
A0003,859,2024-06-18,0,A1-1,17:09:45,17:09:55,7,8,10,2
A0003,863,2024-06-18,0,A1-2,17:07:15,17:07:45,1,2,30,2
A0003,869,2024-06-18,1,A1-2,17:20:57,17:21:07,4,5,10,2
A0003,872,2024-06-18,0,A1-1,16:33:08,16:33:18,5,6,10,2
A0003,886,2024-06-17,0,A1-1,17:02:56,17:03:26,1,2,30,2
A0003,886,2024-06-21,0,A1-1,17:02:05,17:03:35,1,2,90,2
A0003,896,2024-06-18,0,A1-1,17:07:48,17:07:58,5,6,10,2
A0003,902,2024-06-18,0,A1-1,16:39:27,16:39:37,6,7,10,2
A0003,905,2024-06-18,0,A1-1,16:42:03,16:42:13,4,5,10,2
A0003,913,2024-06-18,0,A1-1,16:50:12,16:50:22,7,8,10,2
A0003,918,2024-06-18,0,A1-1,16:35:15,16:35:25,4,5,10,2
A0003,920,2024-06-17,0,A1-2,17:03:36,17:03:46,1,2,10,2
A0003,920,2024-06-21,0,A1-2,16:59:19,16:59:29,2,3,10,2
A0003,921,2024-06-18,0,A1-1,16:56:50,16:57:20,1,2,30,2
A0003,928,2024-06-18,0,A1-1,17:29:14,17:29:24,5,6,10,2
A0003,931,2024-06-18,0,A1-1,16:54:45,16:54:55,6,7,10,2
A0003,933,2024-06-18,0,A1-1,17:23:05,17:23:15,4,5,10,2
A0003,934,2024-06-18,0,A1-2,17:03:21,17:03:49,2,3,28,2
A0003,934,2024-06-20,0,A1-2,17:05:04,17:05:32,2,3,28,2
A0003,934,2024-06-21,0,A1-2,17:20:33,17:21:01,2,3,28,2
A0003,943,2024-06-17,0,A1-2,17:14:06,17:14:36,2,3,30,2
A0003,943,2024-06-18,0,A1-2,16:46:10,16:46:40,0,1,30,2
A0003,948,2024-06-17,0,A1-1,17:26:47,17:27:17,0,1,30,2
A0003,948,2024-06-19,0,A1-1,17:29:19,17:29:49,1,2,30,2
A0003,948,2024-06-20,0,A1-1,17:27:20,17:27:50,1,2,30,2
A0003,948,2024-06-21,0,A1-1,17:26:55,17:27:25,2,3,30,2
A0003,950,2024-06-18,0,A1-2,17:03:03,17:03:33,2,3,30,2
A0003,953,2024-06-18,0,A1-2,17:09:50,17:10:00,7,8,10,2
A0003,957,2024-06-18,0,A1-2,16:43:57,16:44:27,2,3,30,2
A0003,957,2024-06-21,0,A1-2,17:16:02,17:16:32,2,3,30,2
A0003,960,2024-06-18,0,A1-2,17:13:56,17:14:06,4,5,10,2
A0003,963,2024-06-18,0,A1-2,17:01:02,17:01:12,6,7,10,2
A0003,982,2024-06-18,1,A1-1,17:01:24,17:01:35,2,3,11,2
A0003,993,2024-06-18,0,A1-1,16:43:26,16:43:56,2,3,30,2
A0003,1001,2024-06-18,0,A1-1,17:05:23,17:05:33,16,17,10,2
A0003,1002,2024-06-19,0,A1-2,17:16:25,17:16:55,2,3,30,2
A0003,1004,2024-06-18,0,A1-2,17:16:19,17:16:29,13,14,10,2
A0003,1013,2024-06-17,0,A1-2,16:43:38,16:44:08,2,3,30,2
A0003,1013,2024-06-18,0,A1-2,16:46:02,16:46:32,2,3,30,2
A0003,1013,2024-06-20,0,A1-2,16:54:43,16:55:13,2,3,30,2
A0003,1015,2024-06-18,0,A1-1,17:27:31,17:27:41,3,4,10,2
A0003,1015,2024-06-20,0,A1-1,17:09:48,17:09:58,6,7,10,2
A0003,1027,2024-06-17,0,A1-2,17:14:33,17:14:43,3,4,10,2
A0003,1027,2024-06-18,0,A1-2,17:29:30,17:29:40,8,9,10,2
A0003,1043,2024-06-18,0,A1-2,16:56:42,16:56:52,6,7,10,2
A0003,1043,2024-06-18,2,A1-1,17:05:22,17:05:32,7,8,10,2
A0003,1045,2024-06-18,0,A1-1,16:34:59,16:35:09,7,8,10,2
A0003,1047,2024-06-18,0,A1-1,16:56:47,16:57:17,4,5,30,2
A0003,1061,2024-06-18,0,A1-2,17:09:37,17:10:05,2,3,28,2
A0003,1063,2024-06-18,0,A1-1,17:03:16,17:03:26,7,8,10,2
A0003,1069,2024-06-18,0,A1-2,16:37:33,16:38:03,3,4,30,2
